,dt,pm2_5,pm10,co,no2,o3,so2
1733,2022-03-16 05:00:00,15.87,17.14,297.07,15.59,31.11,0.53
1734,2022-03-16 06:00:00,15.72,17.0,303.75,17.14,32.9,0.76
1735,2022-03-16 07:00:00,14.84,16.14,307.08,19.71,33.26,0.98
1736,2022-03-16 08:00:00,13.05,14.37,303.75,18.85,37.19,1.12
1737,2022-03-16 09:00:00,12.24,13.61,297.07,16.28,42.56,1.28
1738,2022-03-16 10:00:00,14.0,15.49,290.39,13.02,49.35,1.7
1739,2022-03-16 11:00:00,15.92,17.57,290.39,11.14,50.78,1.88
1740,2022-03-16 12:00:00,17.15,19.12,287.06,9.85,52.21,1.7
1741,2022-03-16 13:00:00,14.58,18.78,273.7,8.05,70.81,1.34
1742,2022-03-16 14:00:00,12.67,19.0,267.03,8.23,75.82,1.28
1743,2022-03-16 15:00:00,12.32,20.01,267.03,9.25,75.82,1.46
1744,2022-03-16 16:00:00,13.54,21.93,270.37,10.71,75.1,1.68
1745,2022-03-16 17:00:00,15.29,22.79,277.04,13.19,72.24,1.86
1746,2022-03-16 18:00:00,15.95,22.92,283.72,14.91,68.66,1.97
1747,2022-03-16 19:00:00,16.11,23.41,283.72,15.08,64.37,1.97
1748,2022-03-16 20:00:00,16.76,25.04,280.38,14.57,62.23,2.03
1749,2022-03-16 21:00:00,18.28,27.67,283.72,14.91,61.51,2.15
1750,2022-03-16 22:00:00,20.24,30.66,287.06,14.39,60.8,2.18
1751,2022-03-16 23:00:00,21.35,32.6,290.39,12.85,61.51,2.0
1752,2022-03-17 00:00:00,21.05,33.21,293.73,10.97,62.94,1.67
1753,2022-03-17 01:00:00,18.9,29.54,290.39,9.34,61.51,1.34
1754,2022-03-17 02:00:00,17.04,22.16,297.07,10.97,48.64,1.65
1755,2022-03-17 03:00:00,15.91,17.27,323.77,14.22,32.9,2.12
1756,2022-03-17 04:00:00,14.99,15.66,327.11,22.96,16.99,3.19
1757,2022-03-17 05:00:00,16.67,17.46,320.43,22.28,21.82,2.86
1758,2022-03-17 06:00:00,14.66,15.51,300.41,17.99,35.41,2.83
1759,2022-03-17 07:00:00,9.72,10.56,290.39,17.82,38.98,3.04
1760,2022-03-17 08:00:00,5.75,6.52,283.72,16.79,45.78,3.28
1761,2022-03-17 09:00:00,3.49,4.18,280.38,14.22,59.37,3.55
1762,2022-03-17 10:00:00,2.55,3.16,277.04,11.31,67.95,3.55
1763,2022-03-17 11:00:00,2.48,3.08,270.37,9.17,70.1,3.4
1764,2022-03-17 12:00:00,2.77,3.36,267.03,7.71,68.66,3.31
1765,2022-03-17 13:00:00,3.36,3.95,263.69,7.2,70.81,3.37
1766,2022-03-17 14:00:00,4.12,4.71,263.69,7.37,76.53,3.49
1767,2022-03-17 15:00:00,4.32,4.91,260.35,7.97,82.25,3.52
1768,2022-03-17 16:00:00,4.65,5.38,277.04,15.77,70.1,3.78
1769,2022-03-17 17:00:00,5.68,6.77,317.1,34.96,42.56,4.41
1770,2022-03-17 18:00:00,6.85,8.35,357.15,58.95,16.27,5.25
1771,2022-03-17 19:00:00,7.98,9.92,387.19,71.29,5.01,5.54
1772,2022-03-17 20:00:00,9.56,12.07,417.23,77.46,1.31,5.3
1773,2022-03-17 21:00:00,11.34,14.42,447.27,80.88,0.68,5.01
1774,2022-03-17 22:00:00,12.42,15.78,453.95,79.51,1.11,4.29
1775,2022-03-17 23:00:00,12.38,15.71,433.92,70.6,4.34,2.68
1776,2022-03-18 00:00:00,12.06,15.37,403.88,56.21,11.62,1.46
1777,2022-03-18 01:00:00,11.78,15.14,380.52,43.18,16.63,0.92
1778,2022-03-18 02:00:00,12.14,15.65,363.83,37.7,16.99,0.83
1779,2022-03-18 03:00:00,14.31,17.93,360.49,39.07,14.84,1.07
1780,2022-03-18 04:00:00,17.24,20.71,353.81,40.1,16.45,1.39
1781,2022-03-18 05:00:00,17.83,21.14,357.15,40.78,18.24,1.3
1782,2022-03-18 06:00:00,16.72,20.06,373.84,45.24,15.91,1.39
1783,2022-03-18 07:00:00,15.95,19.61,383.85,47.3,13.95,1.58
1784,2022-03-18 08:00:00,16.29,20.43,377.18,35.64,22.53,1.79
1785,2022-03-18 09:00:00,16.28,20.4,353.81,26.39,32.54,2.09
1786,2022-03-18 10:00:00,10.03,12.43,303.75,14.05,62.23,2.8
1787,2022-03-18 11:00:00,9.22,11.47,303.75,12.34,65.8,4.05
1788,2022-03-18 12:00:00,9.0,11.1,303.75,10.88,70.81,5.19
1789,2022-03-18 13:00:00,7.2,8.74,277.04,7.71,89.41,4.35
1790,2022-03-18 14:00:00,7.68,9.03,270.37,6.94,95.84,3.93
1791,2022-03-18 15:00:00,8.54,9.82,267.03,6.85,98.71,3.78
1792,2022-03-18 16:00:00,9.33,10.61,263.69,7.54,97.27,3.4
1793,2022-03-18 17:00:00,9.58,11.05,263.69,9.34,92.98,2.89
1794,2022-03-18 18:00:00,9.45,11.2,267.03,10.8,87.26,2.41
1795,2022-03-18 19:00:00,10.15,12.2,273.7,11.82,83.68,2.56
1796,2022-03-18 20:00:00,12.18,14.54,287.06,13.71,78.68,3.7
1797,2022-03-18 21:00:00,15.0,17.72,303.75,16.96,71.53,5.42
1798,2022-03-18 22:00:00,17.24,20.14,323.77,20.05,65.09,6.74
1799,2022-03-18 23:00:00,18.45,21.38,330.45,20.91,62.23,7.21
1800,2022-03-19 00:00:00,18.99,21.91,327.11,19.71,61.51,7.39
1801,2022-03-19 01:00:00,18.96,22.06,320.43,18.51,59.37,7.09
1802,2022-03-19 02:00:00,18.35,21.55,313.76,16.45,58.65,5.96
1803,2022-03-19 03:00:00,17.36,20.48,307.08,14.05,59.37,4.65
1804,2022-03-19 04:00:00,16.37,19.35,300.41,12.17,60.08,3.7
1805,2022-03-19 05:00:00,15.4,18.3,293.73,11.14,60.8,3.13
1806,2022-03-19 06:00:00,14.5,17.42,293.73,11.65,60.08,2.95
1807,2022-03-19 07:00:00,13.23,16.21,293.73,13.37,59.37,3.01
1808,2022-03-19 08:00:00,11.86,14.91,293.73,13.02,61.51,3.31
1809,2022-03-19 09:00:00,11.21,14.27,293.73,11.82,64.37,3.87
1810,2022-03-19 10:00:00,10.1,12.65,287.06,9.42,72.24,4.41
1811,2022-03-19 11:00:00,10.33,12.53,283.72,7.97,78.68,4.59
1812,2022-03-19 12:00:00,11.45,13.51,283.72,7.54,84.4,4.89
1813,2022-03-19 13:00:00,12.85,14.95,287.06,7.71,88.69,5.13
1814,2022-03-19 14:00:00,14.77,17.01,290.39,7.71,91.55,4.59
1815,2022-03-19 15:00:00,14.38,16.43,290.39,7.45,95.84,4.05
1816,2022-03-19 16:00:00,11.13,12.78,283.72,7.88,94.41,4.11
1817,2022-03-19 17:00:00,8.79,10.33,277.04,9.68,85.83,4.53
1818,2022-03-19 18:00:00,7.81,9.44,277.04,11.31,77.25,4.65
1819,2022-03-19 19:00:00,7.6,9.36,280.38,11.48,71.53,4.53
1820,2022-03-19 20:00:00,7.13,8.97,283.72,11.82,67.95,4.53
1821,2022-03-19 21:00:00,6.28,8.12,283.72,11.82,66.52,4.41
1822,2022-03-19 22:00:00,5.79,7.63,283.72,11.48,66.52,4.29
1823,2022-03-19 23:00:00,5.56,7.41,283.72,10.88,65.8,4.29
1824,2022-03-20 00:00:00,5.52,7.35,283.72,10.62,64.37,4.41
1825,2022-03-20 01:00:00,5.79,7.57,283.72,10.62,61.51,4.29
1826,2022-03-20 02:00:00,6.42,8.31,287.06,10.62,58.65,3.7
1827,2022-03-20 03:00:00,7.27,9.37,293.73,10.54,56.51,2.95
1828,2022-03-20 04:00:00,8.47,10.65,300.41,10.71,55.79,2.56
1829,2022-03-20 05:00:00,10.4,12.47,310.42,11.14,57.22,2.77
1830,2022-03-20 06:00:00,13.35,15.41,320.43,12.68,60.08,3.31
1831,2022-03-20 07:00:00,16.55,18.55,327.11,14.74,63.66,3.93
1832,2022-03-20 08:00:00,18.68,20.63,333.79,15.77,68.66,4.23
1833,2022-03-20 09:00:00,19.41,21.13,333.79,13.02,76.53,4.29
1834,2022-03-20 10:00:00,17.91,18.98,320.43,8.05,90.84,3.78
1835,2022-03-20 11:00:00,16.79,17.6,310.42,6.34,95.84,3.34
1836,2022-03-20 12:00:00,15.59,16.32,303.75,6.17,97.27,3.25
1837,2022-03-20 13:00:00,12.63,13.19,300.41,6.51,98.71,3.52
1838,2022-03-20 14:00:00,9.82,10.23,297.07,5.48,101.57,3.19
1839,2022-03-20 15:00:00,8.31,8.69,290.39,5.27,103.0,2.92
1840,2022-03-20 16:00:00,8.76,9.45,317.1,21.93,68.66,2.89
1841,2022-03-20 17:00:00,11.17,12.43,380.52,47.3,25.39,3.1
1842,2022-03-20 18:00:00,13.32,15.12,427.25,59.63,3.04,3.73
1843,2022-03-20 19:00:00,15.15,17.34,453.95,61.01,0.1,4.29
1844,2022-03-20 20:00:00,16.32,18.54,467.3,63.75,0.24,2.95
1845,2022-03-20 21:00:00,16.37,18.27,447.27,63.75,4.38,2.03
1846,2022-03-20 22:00:00,14.42,15.84,367.16,38.39,33.62,1.53
1847,2022-03-20 23:00:00,13.63,15.01,340.46,26.73,37.91,0.98
1848,2022-03-21 00:00:00,13.07,14.4,323.77,20.91,38.62,0.8
1849,2022-03-21 01:00:00,13.1,14.43,320.43,19.19,35.41,0.72
1850,2022-03-21 02:00:00,13.46,14.82,327.11,19.88,28.25,0.62
1851,2022-03-21 03:00:00,14.13,15.53,333.79,21.25,21.28,0.54
1852,2022-03-21 04:00:00,15.03,16.5,340.46,22.62,14.48,0.5
1853,2022-03-21 05:00:00,16.58,18.15,343.8,23.99,8.49,0.6
1854,2022-03-21 06:00:00,19.7,21.43,363.83,28.45,2.37,1.13
1855,2022-03-21 07:00:00,23.65,25.6,383.85,30.85,2.64,1.52
1856,2022-03-21 08:00:00,26.28,28.49,397.21,25.02,8.4,1.7
1857,2022-03-21 09:00:00,26.62,29.02,403.88,19.71,11.98,1.91
1858,2022-03-21 10:00:00,16.72,18.52,320.43,12.85,51.5,1.39
1859,2022-03-21 11:00:00,13.91,15.65,303.75,10.45,57.94,1.45
1860,2022-03-21 12:00:00,13.48,15.33,293.73,10.02,57.94,1.65
1861,2022-03-21 13:00:00,7.59,8.47,277.04,6.43,81.54,1.46
1862,2022-03-21 14:00:00,5.27,5.81,270.37,5.06,91.55,1.39
1863,2022-03-21 15:00:00,4.91,5.37,267.03,4.8,95.84,1.31
1864,2022-03-21 16:00:00,5.66,6.51,297.07,21.59,57.94,2.03
1865,2022-03-21 17:00:00,7.81,9.34,347.14,39.76,16.63,2.68
1866,2022-03-21 18:00:00,10.04,12.26,387.19,43.87,1.23,3.4
1867,2022-03-21 19:00:00,12.22,15.02,420.57,41.81,0.0,3.87
1868,2022-03-21 20:00:00,13.68,16.78,447.27,39.76,0.0,3.07
1869,2022-03-21 21:00:00,14.14,17.07,453.95,39.07,0.01,2.24
1870,2022-03-21 22:00:00,11.99,14.11,380.52,45.24,1.22,1.53
1871,2022-03-21 23:00:00,11.12,13.0,347.14,40.44,4.65,0.92
1872,2022-03-22 00:00:00,10.08,11.77,313.76,29.82,13.59,0.66
1873,2022-03-22 01:00:00,12.3,13.98,287.06,17.65,36.12,1.0
1874,2022-03-22 02:00:00,17.56,19.35,290.39,15.25,42.92,1.31
1875,2022-03-22 03:00:00,22.14,23.95,297.07,15.08,47.21,1.24
1876,2022-03-22 04:00:00,25.08,26.9,300.41,15.25,49.35,1.09
1877,2022-03-22 05:00:00,28.05,29.87,303.75,16.45,47.21,1.4
1878,2022-03-22 06:00:00,30.75,32.68,310.42,21.25,42.56,2.32
1879,2022-03-22 07:00:00,30.99,33.14,323.77,26.39,37.55,2.98
1880,2022-03-22 08:00:00,30.85,33.36,333.79,25.7,36.48,3.43
1881,2022-03-22 09:00:00,32.17,35.1,340.46,22.28,40.05,4.11
1882,2022-03-22 10:00:00,33.32,36.6,333.79,17.48,53.64,5.13
1883,2022-03-22 11:00:00,34.06,37.43,333.79,14.74,56.51,4.77
1884,2022-03-22 12:00:00,35.27,38.75,327.11,13.37,60.08,4.41
1885,2022-03-22 13:00:00,22.75,26.67,283.72,6.08,113.01,2.65
1886,2022-03-22 14:00:00,18.3,22.17,270.37,3.56,124.45,2.03
1887,2022-03-22 15:00:00,17.88,21.57,267.03,3.38,127.32,2.03
1888,2022-03-22 16:00:00,19.45,23.12,277.04,7.28,120.16,2.35
1889,2022-03-22 17:00:00,20.94,24.74,287.06,13.54,105.86,2.74
1890,2022-03-22 18:00:00,22.07,26.21,300.41,17.99,94.41,3.78
1891,2022-03-22 19:00:00,17.71,21.77,313.76,23.31,79.39,5.01
1892,2022-03-22 20:00:00,15.46,18.86,330.45,30.16,62.94,5.25
1893,2022-03-22 21:00:00,17.46,20.61,353.81,35.64,51.5,4.95
1894,2022-03-22 22:00:00,20.38,23.93,390.53,49.35,26.82,4.89
1895,2022-03-22 23:00:00,22.26,26.4,420.57,59.63,7.96,5.07
1896,2022-03-23 00:00:00,23.86,28.36,433.92,63.75,2.68,5.54
1897,2022-03-23 01:00:00,25.74,30.53,453.95,66.49,1.35,6.62
1898,2022-03-23 02:00:00,28.06,33.34,480.65,67.17,0.35,7.57
1899,2022-03-23 03:00:00,30.67,36.52,507.35,63.06,0.04,7.39
1900,2022-03-23 04:00:00,33.52,39.5,520.71,55.52,0.01,3.58
1901,2022-03-23 05:00:00,36.16,41.56,514.03,52.78,0.01,1.85
1902,2022-03-23 06:00:00,39.17,43.86,507.35,54.84,0.03,2.24
1903,2022-03-23 07:00:00,38.1,42.12,460.62,53.47,3.89,2.68
1904,2022-03-23 08:00:00,37.52,41.68,480.65,43.87,10.82,3.22
1905,2022-03-23 09:00:00,37.63,42.16,520.71,42.16,14.84,4.29
1906,2022-03-23 10:00:00,29.93,33.94,407.22,33.93,60.08,4.11
1907,2022-03-23 11:00:00,28.95,32.78,387.19,27.42,72.24,4.47
1908,2022-03-23 12:00:00,30.15,33.92,380.52,26.05,81.54,5.01
1909,2022-03-23 13:00:00,23.44,26.6,310.42,12.51,117.3,3.1
1910,2022-03-23 14:00:00,20.1,23.32,287.06,7.97,127.32,2.47
1911,2022-03-23 15:00:00,18.79,22.17,280.38,7.45,130.18,2.38
1912,2022-03-23 16:00:00,18.65,22.41,330.45,33.59,79.39,3.87
1913,2022-03-23 17:00:00,21.28,25.58,473.98,76.09,18.06,6.91
1914,2022-03-23 18:00:00,26.4,31.27,674.25,89.11,0.94,10.61
1915,2022-03-23 19:00:00,33.73,39.21,881.2,90.48,0.0,14.42
1916,2022-03-23 20:00:00,43.18,48.96,1134.87,91.85,0.0,17.17
1917,2022-03-23 21:00:00,51.88,57.38,1348.5,91.85,0.0,16.21
1918,2022-03-23 22:00:00,51.94,56.85,1321.79,89.11,0.0,12.04
1919,2022-03-23 23:00:00,47.93,52.48,1188.28,85.68,0.0,7.87
1920,2022-03-24 00:00:00,44.76,49.18,1068.12,85.0,0.0,5.54
1921,2022-03-24 01:00:00,41.58,45.92,961.3,84.31,0.0,4.53
1922,2022-03-24 02:00:00,37.76,42.05,841.14,80.2,0.0,3.55
1923,2022-03-24 03:00:00,34.56,38.79,714.3,72.66,0.0,2.83
1924,2022-03-24 04:00:00,32.14,36.35,600.81,66.49,0.0,2.32
1925,2022-03-24 05:00:00,30.89,34.99,527.38,61.69,0.08,2.06
1926,2022-03-24 06:00:00,31.96,35.95,500.68,59.63,0.36,3.01
1927,2022-03-24 07:00:00,36.17,40.05,473.98,58.26,6.71,4.47
1928,2022-03-24 08:00:00,40.87,44.86,473.98,47.98,16.99,4.95
1929,2022-03-24 09:00:00,46.99,51.1,480.65,42.84,26.82,5.54
1930,2022-03-24 10:00:00,54.31,57.79,353.81,19.02,101.57,7.03
1931,2022-03-24 11:00:00,61.32,64.85,350.48,15.25,117.3,8.11
1932,2022-03-24 12:00:00,70.68,74.54,360.49,15.94,127.32,9.06
1933,2022-03-24 13:00:00,63.28,67.13,337.12,12.17,141.62,7.87
1934,2022-03-24 14:00:00,56.34,60.35,323.77,9.94,148.77,6.85
1935,2022-03-24 15:00:00,54.29,58.56,317.1,9.85,151.63,6.5
1936,2022-03-24 16:00:00,55.94,60.65,350.48,29.47,103.0,6.02
1937,2022-03-24 17:00:00,58.08,63.53,410.56,60.32,38.98,5.72
1938,2022-03-24 18:00:00,58.83,65.71,480.65,78.83,3.62,6.56
1939,2022-03-24 19:00:00,56.48,65.78,540.73,78.83,0.0,8.11
1940,2022-03-24 20:00:00,50.53,62.53,560.76,78.83,0.0,6.91
1941,2022-03-24 21:00:00,42.68,55.9,554.08,76.09,0.0,4.83
1942,2022-03-24 22:00:00,34.58,47.04,507.35,71.29,0.02,3.16
1943,2022-03-24 23:00:00,30.23,41.88,467.3,63.75,0.08,1.86
1944,2022-03-25 00:00:00,28.72,39.79,427.25,57.58,0.33,1.31
1945,2022-03-25 01:00:00,29.72,40.2,407.22,52.78,0.83,1.13
1946,2022-03-25 02:00:00,32.62,42.55,397.21,50.04,1.5,0.97
1947,2022-03-25 03:00:00,36.69,46.25,393.87,49.35,2.41,0.89
1948,2022-03-25 04:00:00,41.96,51.2,387.19,49.35,3.76,0.93
1949,2022-03-25 05:00:00,45.37,54.56,393.87,49.35,2.03,1.01
1950,2022-03-25 06:00:00,48.19,57.64,417.23,49.35,0.3,1.67
1951,2022-03-25 07:00:00,49.83,59.78,453.95,45.24,3.35,2.21
1952,2022-03-25 08:00:00,49.76,59.95,460.62,35.99,8.94,2.5
1953,2022-03-25 09:00:00,48.95,58.87,453.95,30.5,13.05,2.74
1954,2022-03-25 10:00:00,35.42,41.88,347.14,24.33,51.5,2.53
1955,2022-03-25 11:00:00,32.61,38.54,320.43,19.36,68.66,2.59
1956,2022-03-25 12:00:00,36.62,42.87,317.1,18.51,76.53,2.8
1957,2022-03-25 13:00:00,20.19,26.88,267.03,7.63,105.86,1.53
1958,2022-03-25 14:00:00,16.93,23.92,253.68,4.54,114.44,1.27
1959,2022-03-25 15:00:00,25.94,32.55,260.35,4.63,130.18,3.16
1960,2022-03-25 16:00:00,35.56,42.62,280.38,8.48,134.47,5.36
1961,2022-03-25 17:00:00,35.2,43.48,297.07,14.74,118.73,5.19
1962,2022-03-25 18:00:00,32.67,42.09,310.42,21.08,98.71,5.01
1963,2022-03-25 19:00:00,34.53,45.08,327.11,27.08,80.82,6.14
1964,2022-03-25 20:00:00,36.55,47.37,330.45,29.13,69.38,5.84
1965,2022-03-25 21:00:00,36.48,46.89,323.77,28.1,64.37,4.23
1966,2022-03-25 22:00:00,36.35,45.92,320.43,26.39,62.94,2.83
1967,2022-03-25 23:00:00,35.88,44.7,313.76,24.33,60.8,1.91
1968,2022-03-26 00:00:00,34.48,43.14,303.75,22.62,57.22,1.4
1969,2022-03-26 01:00:00,32.61,41.19,297.07,20.39,55.07,1.12
1970,2022-03-26 02:00:00,31.88,40.23,293.73,18.85,50.78,1.0
1971,2022-03-26 03:00:00,32.8,41.15,300.41,18.16,47.21,1.1
1972,2022-03-26 04:00:00,35.01,43.59,320.43,20.05,40.77,1.34
1973,2022-03-26 05:00:00,37.3,46.23,350.48,25.36,31.47,1.46
1974,2022-03-26 06:00:00,38.89,48.34,390.53,34.96,20.38,1.65
1975,2022-03-26 07:00:00,39.35,49.38,427.25,39.07,15.38,1.89
1976,2022-03-26 08:00:00,38.68,49.41,447.27,32.9,21.46,2.29
1977,2022-03-26 09:00:00,38.03,49.51,440.6,27.42,27.18,3.28
1978,2022-03-26 10:00:00,37.69,49.24,393.87,22.28,47.21,6.74
1979,2022-03-26 11:00:00,40.87,51.84,373.84,20.05,66.52,8.46
1980,2022-03-26 12:00:00,46.79,57.52,367.16,18.68,85.83,9.3
1981,2022-03-26 13:00:00,35.69,44.96,297.07,7.88,125.89,6.68
1982,2022-03-26 14:00:00,26.07,35.81,273.7,4.41,133.04,4.71
1983,2022-03-26 15:00:00,21.09,29.33,263.69,3.56,134.47,3.7
1984,2022-03-26 16:00:00,18.7,24.59,257.02,5.14,127.32,2.89
1985,2022-03-26 17:00:00,17.19,21.74,260.35,8.83,115.87,2.26
1986,2022-03-26 18:00:00,16.55,20.87,263.69,12.51,103.0,1.94
1987,2022-03-26 19:00:00,17.57,22.26,267.03,14.39,94.41,1.8
1988,2022-03-26 20:00:00,21.11,26.32,273.7,15.42,90.12,1.77
1989,2022-03-26 21:00:00,26.64,31.64,280.38,16.79,84.4,1.71
1990,2022-03-26 22:00:00,31.59,35.82,287.06,17.99,73.67,1.49
1991,2022-03-26 23:00:00,34.39,38.15,287.06,18.68,62.23,1.1
1992,2022-03-27 00:00:00,35.41,39.1,287.06,19.02,51.5,0.83
1993,2022-03-27 01:00:00,34.26,38.07,283.72,19.02,43.99,0.66
1994,2022-03-27 02:00:00,29.63,33.44,277.04,17.99,39.7,0.54
1995,2022-03-27 03:00:00,23.2,26.98,270.37,16.11,37.19,0.5
1996,2022-03-27 04:00:00,17.4,21.19,267.03,14.91,35.05,0.54
1997,2022-03-27 05:00:00,13.93,17.28,267.03,16.28,30.4,0.77
1998,2022-03-27 06:00:00,12.56,15.51,270.37,19.19,25.75,1.01
1999,2022-03-27 07:00:00,11.81,14.5,270.37,19.71,24.32,1.16
2000,2022-03-27 08:00:00,10.89,13.77,270.37,18.51,25.39,1.33
2001,2022-03-27 09:00:00,9.94,13.21,270.37,16.28,28.97,1.48
2002,2022-03-27 10:00:00,9.85,12.85,263.69,13.02,37.55,2.12
2003,2022-03-27 11:00:00,10.07,12.52,260.35,10.54,47.21,2.77
2004,2022-03-27 12:00:00,9.6,11.69,257.02,8.91,56.51,2.86
2005,2022-03-27 13:00:00,7.78,9.24,250.34,5.91,72.96,2.32
2006,2022-03-27 14:00:00,6.38,7.52,243.66,4.88,81.54,1.8
2007,2022-03-27 15:00:00,5.6,6.68,243.66,4.88,82.97,1.56
2008,2022-03-27 16:00:00,5.71,7.12,267.03,16.45,54.36,1.82
2009,2022-03-27 17:00:00,6.96,8.88,307.08,30.16,24.68,2.53
2010,2022-03-27 18:00:00,8.42,10.9,343.8,42.5,5.81,3.76
2011,2022-03-27 19:00:00,9.82,12.9,370.5,46.61,0.24,4.71
2012,2022-03-27 20:00:00,10.81,14.51,380.52,45.24,0.29,3.87
2013,2022-03-27 21:00:00,11.72,15.91,367.16,44.55,1.06,2.47
2014,2022-03-27 22:00:00,12.77,17.27,350.48,41.81,1.92,1.34
2015,2022-03-27 23:00:00,14.34,19.36,350.48,37.7,0.46,1.13
2016,2022-03-28 00:00:00,16.51,22.15,360.49,33.24,0.08,1.31
2017,2022-03-28 01:00:00,18.86,24.84,370.5,30.5,0.03,1.62
2018,2022-03-28 02:00:00,21.06,26.37,387.19,28.79,0.01,1.79
2019,2022-03-28 03:00:00,23.19,27.18,407.22,28.1,0.01,2.0
2020,2022-03-28 04:00:00,25.31,28.63,433.92,29.13,0.0,2.59
2021,2022-03-28 05:00:00,28.5,31.58,480.65,31.53,0.0,4.95
2022,2022-03-28 06:00:00,33.21,36.58,547.41,35.64,0.02,8.58
2023,2022-03-28 07:00:00,36.35,40.17,554.08,38.39,1.54,9.42
2024,2022-03-28 08:00:00,39.06,43.44,560.76,33.24,4.78,6.62
2025,2022-03-28 09:00:00,42.03,46.82,614.17,30.85,6.26,5.72
2026,2022-03-28 10:00:00,54.11,58.81,460.62,32.56,30.04,13.59
2027,2022-03-28 11:00:00,62.56,67.42,494.0,40.1,42.2,14.66
2028,2022-03-28 12:00:00,72.84,78.07,560.76,52.78,52.93,15.02
2029,2022-03-28 13:00:00,50.75,54.3,420.57,34.27,91.55,8.94
2030,2022-03-28 14:00:00,39.43,42.58,347.14,21.42,108.72,5.6
2031,2022-03-28 15:00:00,36.6,39.7,317.1,17.14,113.01,4.83
2032,2022-03-28 16:00:00,37.35,40.7,347.14,34.27,81.54,5.72
2033,2022-03-28 17:00:00,40.59,44.57,440.6,71.97,31.47,7.99
2034,2022-03-28 18:00:00,42.71,47.26,534.06,93.22,3.67,9.54
2035,2022-03-28 19:00:00,41.78,46.32,554.08,86.37,0.03,9.54
2036,2022-03-28 20:00:00,38.31,42.58,507.35,77.46,0.03,7.87
2037,2022-03-28 21:00:00,34.43,38.61,453.95,71.29,0.14,5.84
2038,2022-03-28 22:00:00,31.18,35.52,403.88,62.38,1.4,3.46
2039,2022-03-28 23:00:00,28.78,33.43,360.49,48.67,5.81,1.91
2040,2022-03-29 00:00:00,28.72,33.69,337.12,38.73,9.75,1.27
2041,2022-03-29 01:00:00,31.18,36.45,327.11,36.33,9.75,1.03
2042,2022-03-29 02:00:00,34.12,39.75,323.77,36.33,7.6,0.94
2043,2022-03-29 03:00:00,36.33,42.21,327.11,36.33,5.81,0.89
2044,2022-03-29 04:00:00,37.95,43.96,330.45,36.67,4.29,0.89
2045,2022-03-29 05:00:00,38.73,45.16,350.48,38.04,1.03,1.28
2046,2022-03-29 06:00:00,39.83,46.92,373.84,37.36,0.05,1.73
2047,2022-03-29 07:00:00,39.69,47.59,393.87,35.3,0.83,1.94
2048,2022-03-29 08:00:00,38.68,47.37,397.21,31.87,2.86,2.03
2049,2022-03-29 09:00:00,36.71,45.93,387.19,28.45,5.68,2.06
2050,2022-03-29 10:00:00,45.55,54.24,363.83,27.76,23.96,6.97
2051,2022-03-29 11:00:00,51.28,59.25,360.49,26.73,35.05,11.09
2052,2022-03-29 12:00:00,49.51,56.21,333.79,24.33,49.35,11.92
2053,2022-03-29 13:00:00,39.92,45.01,300.41,19.19,65.8,9.89
2054,2022-03-29 14:00:00,30.34,34.26,287.06,16.28,70.81,7.33
2055,2022-03-29 15:00:00,24.71,27.91,280.38,15.94,71.53,6.02
2056,2022-03-29 16:00:00,21.89,24.38,273.7,16.96,70.1,5.36
2057,2022-03-29 17:00:00,18.65,20.68,273.7,17.99,67.95,4.65
2058,2022-03-29 18:00:00,16.43,18.32,270.37,18.68,66.52,4.35
2059,2022-03-29 19:00:00,15.24,17.04,273.7,17.82,67.95,4.35
2060,2022-03-29 20:00:00,13.75,15.32,270.37,15.94,71.53,4.17
2061,2022-03-29 21:00:00,12.74,14.21,267.03,13.54,75.82,3.67
2062,2022-03-29 22:00:00,13.68,15.48,263.69,11.48,77.25,3.22
2063,2022-03-29 23:00:00,15.15,17.47,263.69,10.45,76.53,3.25
2064,2022-03-30 00:00:00,14.53,17.18,263.69,9.6,77.25,3.16
2065,2022-03-30 01:00:00,12.15,15.15,263.69,8.48,77.96,2.74
2066,2022-03-30 02:00:00,10.44,14.1,263.69,8.05,76.53,2.24
2067,2022-03-30 03:00:00,9.94,14.12,263.69,8.57,71.53,1.94
2068,2022-03-30 04:00:00,9.96,14.43,267.03,9.68,65.8,1.76
2069,2022-03-30 05:00:00,10.08,14.73,273.7,12.68,58.65,1.8
2070,2022-03-30 06:00:00,10.11,14.89,280.38,16.79,51.5,1.94
2071,2022-03-30 07:00:00,10.01,14.88,287.06,18.85,47.92,2.12
2072,2022-03-30 08:00:00,9.81,14.67,287.06,18.16,47.92,2.44
2073,2022-03-30 09:00:00,9.67,14.45,283.72,16.62,50.07,2.8
2074,2022-03-30 10:00:00,9.58,13.65,273.7,13.71,61.51,3.93
2075,2022-03-30 11:00:00,9.5,13.24,267.03,11.82,69.38,4.35
2076,2022-03-30 12:00:00,9.19,12.72,263.69,10.88,74.39,4.17
2077,2022-03-30 13:00:00,6.69,9.08,253.68,8.14,91.55,3.04
2078,2022-03-30 14:00:00,4.97,6.63,247.0,6.17,103.0,2.06
2079,2022-03-30 15:00:00,4.43,5.85,243.66,5.91,105.86,1.59
2080,2022-03-30 16:00:00,4.4,5.82,247.0,9.08,100.14,1.51
2081,2022-03-30 17:00:00,4.53,6.04,257.02,13.37,90.12,1.7
